1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.163,0.0,0.0,0.0,0.0,0.0,0.0
64.514,30.392,10.414,10.515,7.559,0.887,2.002,0.703,0.218,19.59,160.078,11.29,6.921,0.0,0.0,84.467,0.0,0.0,0.044,0.006,28.469,120.029,31.907,37.818,0.0,0.0,0.0
1140.197,688.177,717.42,138.828,68.635,238.376,77.89,100.02,164.026,202.097,11.21,0.0,48.315,331.814,1076.897,1232.011,11891.267,9900.483,6962.578,5437.191,36.871,24.139,21.385,326.649,203.861,174.118,87.344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,12.993,0.0,0.0,18.506,3.966,0.0,0.0,0.0,0.0,0.0,0.0
94.169,10.726,7.137,1.965,0.0,0.0,0.0,0.0,0.0,0.715,41.963,547.482,60.725,0.0,0.0,0.0,44.2,0.0,27.743,4.86,188.398,94.36,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138,0.0,0.0,0.0,0.0,0.931,4.779,0.0,3.474,0.582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.099,133.116,66.081,12.05,179.942,70.895,27.116,1.509,9.957,0.513,0.0,1.681,0.0,1.28,4.566,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12,25.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.389,34.817,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.201,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037,0.0,0.102,0.0,0.0,0.0,0.458,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724,0.0,0.0,0.0,0.0,0.045,0.051,0.0,0.0,0.039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712,0.0,0.0,0.0,0.035,0.0,0.004,0.0,0.094,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.854,0.0,0.0,0.0,0.0,0.0,0.492,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.072,0.0,0.0,0.0,0.0,0.09,0.514,0.414,0.159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.029,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.069,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884,0.0,0.0,5.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.169,202.952,61.715,18.909,64.91,94.683,6.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.626,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,4.697,0.029,7.393,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.108,0.09,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855,0.0,0.0,0.0,0.0,0.0,2.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686
8.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.0,0.0
2664.666,1448.234,480.778,576.854,1312.404,840.043,820.661,1614.478,1019.83,437.416,1233.07,353.304,2174.486,1091.424,2550.456,2502.168,2806.276,1781.981,1757.571,1017.997,3825.614,3817.728,5203.264,7493.367,8201.277,7789.872,468.538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.854,28.269,7.285,6.465,0.54,8.876,2.92,4.002,10.417,7.658,36.785,15.318,64.5,108.723,37.827,0.0,75.993,111.6,96.156,7.455,7.511,71.557,126.249,83.97,288.011,214.447,295.115
0.0,0.0,0.0,0.0,748.636,956.856,5214.88,339.579,371.737,633.136,587.754,574.724,572.854,230.434,15.825,50.861,6.814,53.875,335.041,847.865,15.562,83.227,163.224,600.538,1196.828,936.671,976.497
1537.925,2665.216,1735.322,1003.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,19.244,9.63,29.002,18.499,62.612,51.71,94.907,84.885,127.085,54.807,76.08,32.069,47.422,24.619,15.284,10.825,46.901,12.288,7.569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.799,0.0,0.0
0.0,0.0,0.0,0.0,0.0,112.176,0.0,0.0,0.295,0.0,0.0,1.398,18.803,0.0,2.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,654.885,181.722,12.178,37.774,265.546,89.738,267.51,358.951,260.419,314.223,219.562,74.536,583.843,685.737,1201.942,4382.153,6.596,32154.152,6772.524,5179.582,11592.925,647.512,719.177,1728.18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0.256,0.119,0.0,0.0,0.0,0.13,0.551,9.249,6.644,0.0,0.0,0.0,0.0
1557.756,2215.906,1981.414,2398.193,2363.165,1174.472,432.164,40.297,13.97,69.478,26.041,509.42,153.813,169.513,91.112,63.379,146.812,5.937,338.671,57.033,150.607,599.774,182.836,0.0,0.0,7.897,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.804,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928,0.0,0.0,0.0,0.0,0.0,1.501,8.156,1.422,0.218,0.0,0.022,0.0,0.0,0.0
4.007,134.188,119.072,21.651,6.007,5.815,39.158,25.117,87.172,70.713,154.554,172.739,830.574,537.774,1060.408,510.344,393.407,606.787,7.582,28.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.627
784.344,831.985,864.452,766.957,910.747,2558.306,4578.176,5302.06,2476.389,2682.027,2244.612,2652.741,15005.334,18875.268,15849.003,7034.673,6505.694,14100.292,16288.369,6306.652,6716.351,19721.32,18569.92,6504.746,21539.502,28145.339,13123.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621,0.0,0.0,0.0,0.0,0.0,0.0,0.11
0.0,0.0,7.127,0.0,0.0,0.0,0.008,0.138,0.0,0.013,16.225,8.205,10.526,2.966,12.228,0.0,2.94,17.716,61.004,0.0,0.0,0.0,0.0,120.719,5.106,519.586,736.405
0.0,0.0,0.0,65.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.203,1.113,0.0,0.0,0.0,0.0,0.0,87.187,5.492,8.649,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,0.0
11.449,11.063,48.37,118.154,282.158,22.278,73.578,15.452,1.692,78.693,463.231,119.176,371.325,527.7,669.439,760.012,1951.657,2274.454,2552.676,2382.812,2400.285,2458.592,2417.079,2021.051,2368.986,2659.463,3243.161
37.27,141.281,16.708,39.414,67.469,3.841,4.622,65.89,6.534,7.004,78.572,5.434,559.175,859.299,728.878,803.969,0.0,1074.791,1143.199,1570.614,734.036,663.452,1182.885,637.202,974.464,1076.434,1140.841
120263.135,91011.94,76931.008,107187.157,110740.767,346309.212,305728.13,109039.808,110118.073,111760.383,140554.027,124581.954,230027.584,223988.56,254083.894,262218.303,305596.166,296792.661,306510.012,356277.52,392772.12,370260.926,427295.491,431899.055,455530.096,478960.81,513114.988
0.0,0.0,0.0,0.0,0.0,2.52,23.038,11.232,7.726,4.349,18.678,39.832,54.724,54.281,24.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.137,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528,69.546
18237.0,7387.209,5529.3,3640.492,3059.75,7289.388,7463.006,576.743,1923.489,3478.918,7210.405,6198.163,12532.71,17520.141,19889.417,18727.527,3983.318,23670.914,2711.302,32806.933,20625.572,23859.388,24515.708,24356.973,2789.896,9968.468,15100.003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359,0.872,8.644,1.782,0.0,0.0,0.0,0.0,0.0,6.275,0.0,0.0,12.073,0.094,0.0,32.656
0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.651,0.0,0.0,5.595,0.0,0.0,0.0,3.908,0.0,0.0,42.671,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.196,0.018,1.113,0.883,1.058,0.0,0.183,0.749,0.0,2.484,0.523,0.0,14.705,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,1.089,0.0,0.238,3.016,0.942,2.362,1.678,0.0,0.0,0.0,0.0,0.917,0.0,0.0,11.297,4.124,0.166,4.969,11.103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,4.398,0.0,0.0,0.0,0.0,0.0,0.0
37.721,33.327,32.0,44.575,118.787,747.676,2368.0,522.0,483.271,93.249,49.148,31.038,320.603,263.347,105.639,68.009,233.874,341.278,2.909,0.0,31.615,11.682,109.355,92.861,1.385,14.457,191.22
0.0,0.0,0.0,0.0,3.241,2.866,0.259,0.336,1.504,2.682,0.123,0.0,54.861,11.205,3.08,4.952,20.301,117.255,75.081,69.15,10.76,16.271,9.451,87.739,248.761,237.808,320.12
12.022,21.683,14.265,16.756,5.832,11.233,246.688,62.43,77.15,14.431,11.323,2.464,0.882,15.237,7.162,26.455,653.425,556.379,499.763,246.314,275.855,658.64,503.451,476.62,510.497,552.044,239.072
0.0,3.643,29.189,61.121,137.956,597.95,289.852,126.502,500.859,2604.145,3818.976,2991.948,2803.887,2429.661,3466.7,2270.301,2691.268,137.673,636.121,1254.968,75.573,3071.648,769.794,5401.091,1085.664,4800.255,1189.107
0.0,1.439,3.031,27.643,8.365,14.65,52.232,20.379,17.947,1.518,18.448,18.635,51.015,32.431,38.749,606.011,22.337,40.689,18.564,37.711,62.8,72.852,52.84,61.735,19.91,59.048,64.924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,1.054,0.0,4.869,179.614,64.489,61.978,25.041,18.399,15.426,4.532,14.866,1.905,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287,20.352,0.0,2.912,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478,0.0,0.0,0.349,0.0
2.453,4.313,0.0,0.0,0.0,41.696,19.96,0.126,0.551,4.442,7.426,0.378,30.039,73.476,20.023,100.791,159.945,0.058,105.787,75.872,28.923,134.514,513.897,33.213,133.356,208.225,627.973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,27.282,0.496,6.792,0.333,0.956,0.628,3.338,4.941,1.622,0.732,2.324,3.17,1.624,0.019,0.0
61.267,7.512,20.463,2.479,78.695,19.652,0.0,60.165,5.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,150.28,134.824,64.207,41.158,22.202,48.858,33.844,0.0,0.0,0.0,3.116,21.808,3.539,10.321,8.136,8.327,2.592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,83.246,405.217,380.937,1019.648,8.35,278.198,23.809,392.848,145.971,79.936,0.0,0.0,0.0,0.0,124.708,0.0,11.074,122.722,12.812,253.112,143.426,188.562,147.637,12.145,521.027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.72,307.446,214.044,197.892,133.969,87.162,80.423,64.866,158.509,234.666,224.889,221.251,100.175,195.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.73,1.669,4.508,5.658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.518,4.43,1.732,11.684,28.153,39.986,70.926,117.039,116.301,186.25,223.145,318.783,318.466
0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,2.464,4.588,0.0,0.0,0.0,0.0,28.061,30.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.351,8.588,54.13,33.002,18.333,23.611,13.996,51.681,34.582,0.0,0.0,0.0,1099.14,2524.366,2102.359,2837.914,2162.011,2090.449,1813.021,1584.651,2718.468,3144.6,5901.338,8853.736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748,0.729,0.229,0.319,0.153,0.0,11.145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,1.641,4.779,1.74,1.694,6.937,6.012,16.462,2.937,10.717,0.0,0.0,0.465,51.049,49.882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813,20.126,28.164,17.04,5.834,15.266,16.856,17.207,16.328,11.185,5.084,11.972,10.011,6.045,6.949,9.706
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.395,117.274,84.269,76.728,29.312
778.644,343.878,224.165,751.299,2268.788,277.634,468.582,380.938,605.611,904.007,1038.564,2013.23,2997.072,2620.014,2412.329,5861.771,15327.063,9549.482,15103.45,19379.435,19229.75,7753.53,13801.577,16352.917,47754.693,49139.114,72106.356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.098,0.524,0.634,1.462,0.278,2.722,5.453,1.172,0.691,0.198,5.271,26.347,47.356,21.369,17.985,46.998,50.842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,0.024,0.0,0.0,0.0,0.0,0.0
24.785,19.267,44.623,46.29,53.763,15.254,6993.664,33.304,115.778,59.516,14.582,219.184,1226.896,462.277,965.196,265.007,385.499,230.287,214.744,1352.631,467.141,1666.246,2380.221,2119.508,1688.825,320.489,911.656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868,17.63,69.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758.557,806.0,2602.844,3139.654,1615.309,3670.43,1257.588,1138.709,2524.0,2099.713,1322.227,1309.898,6156.044,3955.413,4166.952,4809.315,3984.4,4709.248,18206.563,6453.384,17902.497,16415.623,15236.055,18421.877,7829.843,11495.397,15781.482
0.0,0.0,12.001,12.987,0.0,131.184,87.832,6.903,2.415,0.0,0.0,95.221,31.215,278.756,132.278,0.837,87.439,12.548,663.847,1632.05,814.788,2886.912,4571.639,7788.738,6763.424,5373.367,6492.877
